stop_id,stop_name,stop_lat,stop_lon
1001866,SL244 TAMAN SRI GOMBAK FASA 3,3.242985,101.705851
1002583,SL245 KOMERSIAL TAMAN SRI GOMBAK,3.242964,101.703227
1001916,SL199 TAMAN SRI GOMBAK FASA 6,3.244748,101.702019
1001950,SL505 MASJID SRI GOMBAK (OPP),3.247365,101.703085
1003560,SL200 TASIK SRI GOMBAK FASA 8,3.248616,101.705428
1003796,SL201 PERUMAHAN TAMAN SRI GOMBAK (TIMUR),3.250064,101.703258
1003556,SL202 TAMAN TASIK SRI GOMBAK,3.248729,101.701441
1003779,SL203 PERUMAHAN SRI GOMBAK FASA 9,3.249251877,101.6992055
1003868,SL204 TAMAN SERI GOMBAK FASA 10,3.249353,101.697156
1003743,SL177 FLAT PINGGIRAN,3.250229363,101.6942894
1002380,SL178 KG MELAYU WIRA DAMAI,3.250299,101.693129
1000895,SL179 KG MELAYU WIRA DAMAI,3.250272,101.691855
1000141,SL180 APARTMENT SAUJANA,3.251327,101.688986
1000880,SL181 PANGSAPURI KENANGA (OPP),3.251065,101.685414
1003078,(M) SA786 HENTIAN BANDAR SEKSYEN 14,3.072442749,101.5213523
1008399,SA855 WISMA MBSA (OPP),3.072952,101.520611
1008075,SA854 KOMPLEKS PKNS SHAH ALAM,3.072057,101.51693
1006643,SA856 WISMA MBSA,3.073127,101.519848
1000936,SA19 GRAND BLUEWAVE,3.073544,101.522647
1006644,SA367 DATARAN KEMERDEKAAN,3.076122,101.524897
1006645,MASJID NEGERI,3.079776,101.522872
1006646,PLAZA SHAH ALAM,3.084918,101.524087
1006648,SA48 KOMERSIAL SEKSYEN 9,3.0817,101.527199
1008077,DEWAN JENJAROM (OPP),3.077527,101.529932
1006649,PUSAT AKUATIK SEKSYEN 13,3.07289,101.537945
1006650,SA255 PUSAT KOMERSIAL WORLDWIDE (OPP),3.072882,101.540999
1006654,AEON MALL SHAH ALAM,3.076201,101.549344
1008079,MSU (OPP),3.080878,101.550824
1006655,(M) SA237 PANGSAPURI PERDANA,3.085738,101.548798
1006657,SA247 PUSAT KOMERSIAL SEKSYEN 13,3.089024,101.544988
1006658,SA242 METIA RESIDENCES,3.090292,101.547757
1006659,SA752 POLITEKNIK SSAAS,3.085087,101.554651
1006660,CONDOMINIUM PRIMA U1,3.078767,101.555312
1006661,SJ574 APARTMENT INDAHRIA,3.072656,101.556539
1006662,KTM BATU 3,3.075738,101.559838
1001482,SJ573 KILANG GULA CSR,3.071667,101.556446
1008216,SA132 AVENUE CREST (OPP),3.068423,101.556178
1000643,SA133 KG KEBUN BUNGA (UTARA),3.064441004,101.5565689
1001046,SA962 KG KEBUN BUNGA (SELATAN),3.061962159,101.5569725
1008218,SA946 MASJID FASTABIQUL,3.059446,101.556919
1002506,SA961 SEKSYEN 22/PETRONAS,3.057585716,101.5563044
1008219,SA384 SEKSYEN 22,3.057551,101.555891
1002507,SA385 KG KEBUN BUNGA/PETRONAS,3.061823825,101.5566667
1006666,SA131 KG KEBUN BUNGA/PETRON,3.064131,101.556343
1006667,SA386 AVENUE CREST,3.068578,101.555871
1006668,POLITEKNIK SSAAS (OPP),3.085034,101.554275
1008080,MSU,3.08106,101.551028
1006671,AEON MALL SHAH ALAM (OPP),3.076535,101.549554
1006651,SA254 PUSAT KOMERSIAL WORLDWIDE,3.072874,101.54119
1006669,PUSAT AKUATIK,3.074305,101.537447
1008078,DEWAN JENJAROM,3.077083,101.529777
1006670,SA22 SMA TENGKU AMPUAN JEMAAH,3.078832,101.526053
1000212,SA368 BALAI POLIS SEKSYEN 11,3.076223,101.525138
1004249,SA18 WISMA PKPS,3.073348181,101.5229818
1006037,PJ137 TERMINAL TAMAN MEDAN,3.075537,101.633102
1002554,PJ138 PJS 4 (TIMUR),3.076043,101.629572
1003446,PJ139 PJS 4 (BARAT),3.076344809,101.627899
1002851,PJ140 PJCC,3.078428,101.627186
1000839,PJ141 PJ SOUTH CITY,3.080845,101.627209
1003745,PJ143 SURAU MADRASATUL IMANIYA,3.083289,101.627176
1003075,PJ730 FLAT DESA MENTARI,3.084916,101.627607
1000999,PJ412 APT INAI COURT,3.085098,101.654377
1004161,PJ413 UITM PJ (OPP),3.086949,101.652272
1001981,PJ415 TERMINAL BAS (OPP),3.086895,101.646789
1006205,PJ456 PERPUSTAKAAN KOMUNITI PJ (OPP),3.090344,101.64598
1006033,PJ460 KOMPLEKS ARENA PJ (OPP),3.09203,101.6455333
1006034,PJ432 WISMA PERKESO (OPP),3.095074,101.646502
1001979,PJ434 DEWAN SIVIK MBPJ,3.098113,101.645854
1002617,PJ249 PPUM (UTARA),3.113294731,101.6513975
1001729,PJ472 PJ CHURCH,3.107376541,101.6538066
1003129,PJ474 SK LA SALLE (SELATAN),3.100103,101.652639
1003339,PJ448 SMK (P) ASSUNTA (OPP),3.098800623,101.6503886
1000165,PJ133 SHERATON PJ,3.103207,101.640056
1006036,PJ757 WISMA IEM,3.098985,101.646956
1006206,PJ451 WISMA PERKESO,3.094789,101.646736
1003674,PJ452 KOMPLEKS ARENA PJ,3.092533,101.645975
1002425,PJ453 PERPUSTAKAAN KOMUNITI PJ,3.090805947,101.6460488
1003891,(M) PJ469 TERMINAL BAS,3.087051,101.647131
1001844,PJ455 MAHKAMAH SYARIAH,3.086795,101.650753
1001000,PJ411 APT INAI COURT (OPP),3.085194,101.654585
1000840,PJ145 GERAI PJS 2C,3.081736,101.627329
1003149,PJ742 PJ SOUTH CITY,3.079994,101.627322
1002339,PJ147 PJCC,3.077964,101.627341
1002272,PJ148 PJS 4 (BARAT),3.076622755,101.6279089
1001765,PJ149 PJS 4 (TIMUR),3.076324,101.629378
1006115,KL2100 SURAU TMN BUNGA RAYA (OPP),3.213076,101.729456
1006116,UTAR PINTU 4 (OPP),3.214716,101.730167
1003847,KL163 UTAR MAIN GATE (OPP),3.214896,101.728557
1006117,UTAR PINTU 2 (OPP),3.213626,101.727132
1002558,KL980 SURAU AL-AMIN,3.214176,101.721755
1008381,KL981 INDAH APARTMENT,3.211786,101.720964
1008387,KL970 DANAU KOTA APARTMENT (OPP),3.208683,101.719969
1007537,KL942 PV12 RESIDENCE,3.206814,101.717428
1007538,KL1519 AEON BIG DANAU KOTA,3.204432,101.715764
1007539,KL1520 PV15 PLATINUM,3.202479,101.716971
1003849,(M) KL1598 COLUMBIA HOSPITAL,3.200977,101.718495
1007521,KL680 SETAPAK SENTRAL (SELATAN),3.202388,101.720442
1006118,KL940 SETAPAK CENTRAL,3.204846,101.720942
1008388,KL971 DANAU KOTA APARTMENT,3.208892,101.719771
1008382,KL972 INDAH APARTMENT (OPP),3.212288,101.720757
1008380,KL973 VISTA WIRAJAYA,3.215423,101.722522
1002545,UTAR PINTU 2,3.213774,101.727103
1003846,KL162 UTAR MAIN GATE,3.215263807,101.7292471
1003489,UTAR PINTU 4,3.214897,101.730169
1008325,KL2101 SURAU TAMAN BUNGA RAYA,3.213066,101.729618
1006268,KL172 FLAT BLOK G9,3.209006,101.732225
1002266,KL173 PUSAT PENJAJA SEKSYEN 2,3.211222,101.733151
1000349,KL174 BLOK E10 (OPP),3.211896801,101.7352751
1000345,KL175 BLOK C14,3.210641,101.737187
1000344,KL176 HOSPITAL TENTERA TUANKU MIZAN,3.209197581,101.7380062
1000341,KL177 BLOK A5,3.207066198,101.7385449
1000330,KL178 BLOK 5,3.205765305,101.7373739
1006540,SJ533 LRT ALAM MEGAH,3.023277,101.572424
1003297,SK HICOM,3.027174508,101.5699876
1008225,SA50 SRI IXORA APARTMENT,3.028091,101.568615
1000443,SA120 TAMAN BUKIT SAGA,3.031434521,101.5693602
1000812,SA121 PROTON HICOM (TIMUR),3.034298,101.564048
1001838,SA122 I-PARC,3.035138852,101.5599146
1000618,SA124 PROTON HICOM,3.035507487,101.5579779
1008226,METHODIST CAC,3.004453,101.545783
1008227,SA178 PERUMAHAN ANGGERIK (UTARA),3.003629,101.548087
1008228,SA179 SURAU AN-NAJIHIN,2.999948,101.550929
1008229,SA180 PERUMAHAN ANGGERIK (TIMUR),2.994048,101.549682
1000337,SA182 PANGSAPURI SRI NERVILLA,2.986482316,101.5495516
1008230,SA183 SRI NERVILLIA,2.984285,101.549171
1002661,SA188 KOTA KEMUNING INDUSTRIAL PARK,2.981955518,101.5471256
1003817,SA189 KEMUNING GREENVILLE (SELATAN),2.980303983,101.5378954
1000495,SA190 GREENVILLE (UTARA),2.984092697,101.5358396
1002798,SA193 SMK KOTA KEMUNING (UTARA),2.985933192,101.5409488
1008247,SA199 KOTA KEMUNING HILLS (SELATAN),2.986524,101.540134
1000816,SA200 MERANTI TERRACE,2.986586371,101.53532
1008246,SA221 SJKC CHUNG HUA KOTA KEMUNING,2.989023,101.532389
1008231,SK BUKIT RIMAU,2.992453,101.527444
1008232,SHAH ALAM BUDDIST SOCIETY,2.995721,101.526651
1008498,SA169 CHINESE TAIPEI SCHOOL (OPP),2.998171,101.527441
1008495,AEON BIG BUKIT RIMAU (OPP),2.999288,101.527879
1008496,GEO BUKIT RIMAU,3.000737,101.526674
1008497,PUSAT KOMERSIAL BUKIT RIMAU,2.998918,101.526166
1008236,GAMUDA WALK MALL (OPP),3.000923,101.532826
1001858,SA170 CANAL GARDEN,3.003345007,101.5336189
1001567,SA171 KOTA KEMUNING BUSINESS PARK,3.003383366,101.5383664
1008237,SA894 KOTA KEMUNING CENTRAL LAKE,3.002597,101.540143
1000619,SA130 PROTON HICOM (BARAT),3.035886403,101.5577158
1000912,SA137 SEKSYEN 26 (TIMUR),3.03512565,101.5614794
1000825,SA139 PROTON HICOM (TIMUR),3.034469,101.565662
1000316,SA140 TAMAN BUKIT SAGA,3.031539416,101.5696545
1003298,SK HICOM (OPP),3.027013,101.570212
1006519,PJ671 LRT LEMBAH SUBANG,3.112072,101.590682
1006174,MENARA PRASARANA,3.113323,101.584889
1006966,LOTUS RAWANG,3.302417,101.596916
1006967,SL351 KG BT16 RAWANG (TIMUR),3.304136,101.595285
1006969,DEWAN TAMAN KANCHING,3.303357,101.59175
1006971,SAM RAWANG (OPP),3.302364,101.591669
1006973,TAMAN MAWAR,3.29979,101.590504
1006974,PANGSAPURI TAMAN TUN TEJA (OPP),3.297112,101.592762
1006976,MASJID TAMAN TUN TEJA,3.295099,101.591795
1006975,SL439 PANGSAPURI TAMAN TUN TEJA,3.297165,101.592588
1006972,SL440 TAMAN MAWAR,3.299724,101.590343
1006970,SAM RAWANG,3.30249,101.591562
1006977,SK TUN TEJA (OPP),3.303047,101.5897
1006979,TAMAN MUHIBBAH,3.303312,101.587035
1006982,PANGSAPURI BERINGN (OPP),3.30203,101.582813
1006983,SURAU AL-RADHIYAH (OPP),3.301714,101.58152
1006985,TAMAN BERSATU,3.305181,101.580505
1006987,TAMAN BERSATU FASA 4,3.307201,101.582609
1001115,MEDAN SELERA RAWANG PERDANA (OPP),3.312536,101.585452
1001825,KLINIK KESIHATAN RAWANG PERDANA,3.314829,101.596037
1008404,RAWANG PERDANA 10,3.325326,101.590541
1008406,SL455 TAMAN BUKIT RAWANG JAYA,3.333579,101.587806
1008408,SL458 BUKIT RAWANG JAYA,3.336924,101.587284
1008411,SL459 FLAT BUKIT RAWANG JAYA (OPP),3.337127,101.585367
1008413,SL460 SK BUKIT RAWANG JAYA (OPP),3.334956,101.582335
1008414,SL361 RAWANG MUTIARA BUSINESS CENTRE,3.328308,101.580438
1008416,SL362 BANDAR BARU RAWANG,3.323878,101.576842
1006996,SL365 TERMINAL BAS RAWANG,3.318382,101.578148
1008415,SL360 RAWANG MUTIARA BUSINESS CENTRE,3.328476,101.580159
1008412,SL451 SK BUKIT RAWANG JAYA,3.335183,101.582309
1008410,SL452 FLAT BUKIT RAWANG JAYA,3.337331,101.585126
1008409,SL453 BUKIT RAWANG JAYA,3.337111,101.587337
1008407,SL454 TAMAN BUKIT RAWANG JAYA,3.332966,101.588352
1008405,RAWANG PERDANA 11,3.325448,101.590685
1001118,SL449 KLINIK KESIHATAN RAWANG (OPP),3.314769,101.596208
1001117,MEDAN SELERA RAWANG PERDANA,3.312261,101.585486
1006990,SL367 SRJKC SAN YUK RAWANG,3.310477,101.582914
1006988,TAMAN BERSATU FASA 4,3.307348,101.582972
1006986,TAMAN BERSATU,3.305284,101.580808
1006984,SURAU AL-RADHIYAH,3.301884,101.581372
1006981,PANGSAPURI BERINGIN,3.302282,101.582953
1006980,TAMAN MUHIBBAH,3.303433,101.587324
1006978,SL445 SK TUN TEJA,3.303294,101.589414
1006968,SL372 KG BT16 RAWANG,3.304371,101.595317
1007616,SK BATU ARANG,3.320912,101.471247
1007617,SMK TUANKU ABDUL RAHMAN (OPP),3.317991,101.473166
1007594,SJKT BATU ARANG,3.311014,101.473461
1007591,SL190 SIMPANG TASIK PUTERI,3.304661,101.472862
1007589,PANGSAPURI AZALEA,3.292408,101.472296
1007587,SL187 PINEWOOD COURT,3.286494,101.469644
1007585,SL131 SMK BANDAR TASIK PUTERI,3.286567,101.473069
1007584,SK TASIK PUTERI 2 (OPP),3.281414,101.474563
1007582,BANDAR TASIK PUTERI 8,3.285609,101.476884
1007580,BANDAR TASIK PUTERI 2 (OPP),3.292109,101.496954
1007578,SL402 PASAR KG BARU KUNDANG,3.279466,101.514562
1007575,SL400 KG BARU KUNDANG,3.272512,101.514406
1007573,SL324 TAMAN RAHMAT JAYA KUNDANG,3.261629,101.519313
1007571,SL327 SK SERI KUNDANG (OPP),3.257952,101.521636
1007569,SL328 DEWAN KG MELAYU KUNDANG,3.255247,101.525477
1007566,SL329 KG MELAYU KUNDANG,3.254025,101.526136
1007565,SL330 TAMAN TASIK BIRU,3.248641,101.52948
1007562,SL331 KG SETIA KUANG,3.240554,101.535148
1007561,(M) KOMERSIAL MASGENUINE SQUARE,3.236451,101.540735
1007559,PINGGIRAN RAHMAN PUTRA,3.232423,101.547665
1007557,SK BUKIT RAHMAN PUTRA (OPP),3.228193,101.552937
1007555,KOMERSIAL BRP 7,3.229409,101.558461
1007554,SL596 SPG BRP 8/2,3.230569,101.564936
1007553,SL597 TAMAN PERINDUSTRIAN BRP 8/DAIKIN,3.228646,101.565893
1007552,SL598 TAMAN VILLA PUTRA,3.226541,101.567568
1007551,SL607 SK SG BULOH,3.215013,101.577659
1007002,SL564 STELLARS GROCER (OPP),3.211384,101.577404
1007000,SA995 MRT SG BULOH,3.206685,101.580838
1007001,SL552 STELLARS GROCER,3.211823,101.577405
1007003,SL553 SK SG BULOH,3.214774,101.578807
1007005,SL554 HOSPITAL SG BULOH PINTU C (OPP),3.217734,101.581396
1007007,SL555 HOSPITAL SG BULOH UTAMA (OPP),3.220775,101.583395
1007009,SL556 KOLEJ SAINS KESIHATAN (OPP),3.221372,101.58745
1007011,SL557 UITM SG BULOH,3.21966,101.593327
1007013,SL558 MASJID SG BULOH,3.219001,101.596911
1007012,(M) SL559 UITM SG BULOH (OPP),3.219405,101.593238
1007010,SL560 KOLEJ SAINS KESIHATAN,3.221164,101.587473
1007008,SL561 HOSPITAL SG BULOH UTAMA,3.220688,101.583769
1007006,SL562 HOSPITAL SG BULOH PINTU C,3.21782,101.581653
1007004,SL563 SMK SIERRAMAS,3.214533,101.578955
1007018,SL565 SK SG BULOH (OPP),3.214882,101.577572
1007019,SL566 KG MELAYU BT 13,3.217213,101.57548
1007020,SL567 KG MELAYU BT 13,3.219551,101.573378
1007021,SL568 KG MELAYU BT 13,3.221636,101.571512
1007022,SL569 KG MELAYU BT 13,3.224005,101.569396
1007023,SL570 DATARAN VILLA PUTRA,3.226471,101.567315
1007024,SL571 PERINDUSTRIAN BRP 8/YAMAHA,3.229368,101.565277
1007025,SL572 PERUMAHAN BRP 7,3.229163,101.558528
1007556,SK BUKIT RAHMAN PUTRA,3.228004,101.552355
1007558,PINGGIRAN RAHMAN PUTRA,3.232163,101.547729
1007560,TAMAN MASGENUINE,3.235197,101.542681
1007563,SL332 SURAU KG SETIA KUANG,3.240179,101.535205
1007564,SL333 TAMAN TASIK BIRU,3.248346,101.529429
1007567,SL334 KG MELAYU KUNDANG,3.253873,101.525621
1007568,SL335 DEWAN KG MELAYU KUNDANG,3.255324,101.525148
1007570,SL320 SK SERI KUNDANG,3.257792,101.521001
1007572,SL321 TAMAN RAHMAT JAYA KUNDANG,3.261615,101.519144
1007574,SL322 KUNDANG LAKES COUNTRY CLUB,3.263061,101.517741
1007576,SURAU KG BARU KUNDANG,3.273021,101.514333
1007577,PASAR KG BARU KUNDANG,3.279485,101.514363
1007579,BANDAR TASIK PUTERI 2,3.292002,101.497113
1007581,SL305 BANDAR TASIK PUTERI,3.285734,101.477179
1007583,SL140 SK TASIK PUTERI 2,3.281142,101.474555
1007586,SMK BANDAR TASIK PUTERI,3.286627,101.472814
1007588,PINEWOOD COURT (OPP),3.286554,101.469121
1007590,PANGSAPURI AZALEA (OPP),3.292071,101.471757
1007592,SIMPANG TASIK PUTERI,3.304976,101.472788
1007593,SL133 SPG OC 8/9 BATU ARANG,3.309494,101.473225
1007595,SL149 PEJABAT TM BATU ARANG,3.312266,101.473134
1007596,SMK TUANKU ABDUL RAHMAN,3.318176,101.472706
1007543,SL185 PINGGIRAN BT CAVES (SELATAN),3.251999,101.693785
1007440,SL786 MEDAN SELERA PINGGIRAN,3.254193,101.693863
1007502,SL189 MEDAN SELERA PINGGIRAN,3.254757,101.693983
1007545,SL191 PINGGIRAN BT CAVES (SELATAN),3.252533,101.693927
1007503,SL205 SK TAMAN SERI GOMBAK 2 (OPP),3.242092,101.69966
1003526,SL506 TAMAN PRIMA SRI GOMBAK,3.236721,101.699731
1000748,SL470 MASJID AR-RAHIMAH,3.232623063,101.7011859
1000053,SL471 SRA RAKYAT DARUL MUJAHIDIN,3.227343,101.697911
1003993,KL1796 TAMAN KOPERASI POLIS 1,3.219629222,101.6941185
1004016,(M) KL1794 TAMAN PELANGI,3.207884716,101.6936555
1001661,KL989 KG CHUBADAK HULU (SELATAN),3.201064,101.694566
1001659,KL991 KG CHUBADAK TAMBAHAN,3.199427,101.692432
1008383,PASAR SENTUL (OPP),3.188571,101.691434
1000255,KL2064 SMK CONVENT SENTUL (OPP),3.186882,101.691629
1008377,D6 SENTUL,3.180778,101.692479
1000736,(M) KL667 MRT TITIWANGSA,3.173556,101.695916
1003871,KL668 HOSPITAL TAWAKAL,3.177278,101.699941
1008384,KL2500 MASJID AMRU SENTUL,3.179908,101.698141
1001894,KL652 MAKPEM,3.178467,101.698128
1003644,KL2052 SMK LA SALLE,3.179513,101.692342
1007541,D7 SENTUL,3.180878,101.692244
1001660,KL992 KG CHUBADAK TAMBAHAN,3.199917,101.692779
1001408,KL993 KG CHUBADAK HULU,3.201146,101.694392
1004015,KL1793 TAMAN PELANGI,3.207640006,101.6934376
1003997,KL1795 TAMAN KOPERASI POLIS,3.219586113,101.6937
1000052,(M) SL468 RAUDHATUL SAKINAH,3.227729,101.697673
1000749,SL469 MASJID AR-RAHIMAH,3.232185738,101.7005705
1003525,SL222 TAMAN PRIMA SRI GOMBAK,3.238024,101.699406
1001404,SL315 KEPONG INDUSTRIAL PARK,3.206837,101.607239
1000499,SL316 TAMAN WANGSA PERMAI/COCOMART,3.208377,101.611257
1003213,SL312 DESA AMAN PURI (SELATAN),3.208862,101.614937
1007597,SL623 SK AMANPURI,3.216236,101.613845
1007598,SL624 APARTMENT DESA SATU,3.214185,101.615035
1000074,SL1 APARTMENT DESA DUA,3.212391,101.615622
1000547,SL2 DESA AMAN PURI (UTARA),3.211352,101.616918
1007600,SL628 PADANG BOLA TAMAN EHSAN,3.218822,101.621881
1007601,SL629 PASAR MODEN TAMAN EHSAN,3.220915,101.624777
1007602,SL630 PERUMAHAN TAMAN EHSAN JLN E5/1,3.223003,101.627665
1007604,SL631 PERUMAHAN TAMAN EHSAN JLN E5/1,3.224206,101.631003
1007606,SL632 KG KEPONG ULU,3.224597,101.633144
1007608,SL633 SMK KEPONG (OPP),3.226353,101.635487
1000811,SL16 FRIM,3.227907,101.63771
1003234,SL634 KUARTERS FRIM,3.233569,101.640526
1007611,SL523 SK SELAYANG UTAMA,3.235677,101.64116
1003157,SL100 SELAYANG MALL,3.236597,101.644088
1007613,SL513 TAMAN SELAYANG JAYA,3.236372,101.645195
1001178,SL514 TAMAN SELAYANG JAYA (BARAT),3.236617,101.646895
1004047,SL99 TAMAN SELAYANG JAYA (UTARA),3.238926,101.646561
1000931,SL24 HOSPITAL SELAYANG,3.241316,101.648081
1000505,SL25 IDEAL CONVENTION CENTRE,3.244937,101.653269
1001842,SL26 MAGNA VILLE CONDOMINIUM,3.243914,101.652866
1002194,SL27 KOMPLEKS SELAYANG CAPITOL,3.240852,101.647885
1004048,SL91 TAMAN SELAYANG JAYA,3.239014,101.646772
1001179,SL510 TAMAN SELAYANG JAYA,3.236613,101.647045
1007612,SL517 TAMAN SELAYANG (BARAT),3.235584,101.6414
1007610,SL639 PARAGON UTAMA,3.233444,101.6408
1000810,SL518 TAMAN KEPONG INDAH,3.227875,101.63797
1007609,SMK KEPONG,3.226183,101.635549
1007607,KG KEPONG ULU,3.224797,101.633742
1007605,PERUMAHAN TAMAN EHSAN JLN E5/2,3.223948,101.631299
1007603,PERUMAHAN TAMAN EHSAN JLN E5/2,3.222961,101.627926
1000641,SL6 TAMAN EHSAN (TIMUR),3.220164,101.624017
1002312,SL7 TAMAN EHSAN (SELATAN),3.218421,101.621584
1000500,SL209 TAMAN WANGSA PERMAI/COCOMART (OPP),3.208317,101.611406
1007599,SL616 MAS KIPARK DAMANSARA,3.207006,101.608651
1000926,SL124 HOSPITAL ORANG ASLI (OPP),3.293001,101.731382
1003131,SL120 SKEM BUSINESS CENTRE,3.288651,101.730846
1003120,SL126 KG BATU 11 GOMBAK,3.282569,101.729562
1003089,SL127 KG BATU 11,3.280393628,101.7292561
1001111,SL129 HENTIAN BATU 11,3.278752,101.729577
1003668,SL132 DESA MAKMUR,3.267772,101.727481
1002417,SL134 KG SUNGAI SALAK,3.263647,101.726672
1007516,SL136 TAMAN PERMAI JAYA (UTARA),3.26069,101.726758
1007517,SL137 TAMAN PERMAI JAYA (SELATAN),3.25728,101.726113
1003547,SL139 TAMAN RAWIYAH SULAIMAN JAYA,3.254644,101.725752
1002845,SL142 MASJID ZAKARIA (OPP),3.251226,101.724127
1008654,SL496 BATU 8 GOMBAK UTARA,3.249271,101.723298
1003637,SL144 LEMBAH PINGGIRAN SG CHINCIN,3.247958,101.722944
1003655,SL145 SPG JLN SG PUSU,3.244591,101.721446
1003164,SL166 KG SG CHINCIN (TIMUR),3.243757,101.720204
1002869,SL167 MASJID SG CHINCHIN (OPP),3.244645496,101.7167008
1001256,SL168 KG SG CHINCHIN,3.244675,101.714887
1001456,SL169 KG SG CHINCHIN (UTARA),3.242955,101.713955
1000265,SL500 KG GOMBAK UTARA,3.241485,101.714034
1003639,SL170 SK GOMBAK UTARA,3.239419417,101.7142613
1003654,SL171 SK SG PUSU,3.237334,101.714453
1001949,SL172 AYUMAN SUITES,3.234067467,101.7141037
1000195,SL174 BALAI POLIS GOMBAK,3.218599,101.713073
1002518,SL175 JABATAN VETERINAR,3.216991161,101.7131322
1000397,(M) KL904 BATU 5 GOMBAK,3.213358,101.711984
1002599,KL905 PEJABAT POS GOMBAK,3.212413226,101.7091363
1003601,KL906 SRA ZAID HARITHAH,3.21094748,101.7065472
1002261,KL907 RESIDENSI INSPIRIA (OPP),3.209196079,101.7046576
1003575,KL908 JU XIAN MIOW,3.207334,101.702901
1003512,KL909 BATU 4 GOMBAK,3.206078826,101.7021297
1001428,KL2119 KG PADANG BALANG,3.204943,101.700569
1001268,KL987 KG PADANG BALANG,3.205617,101.698912
1003742,KL988 KG CHUBADAK HULU (UTARA),3.204748,101.697551
1001114,KL994 KG CHUBADAK HULU (UTARA),3.204774,101.697384
1001427,KL995 KG PADANG BALANG,3.205747,101.699039
1003511,KL899 BATU 4 GOMBAK,3.205718573,101.7016796
1002260,KL900 RESIDENSI INSPIRIA,3.208744144,101.7036936
1001898,KL901 MASJID ZAID HARITHAH,3.211145,101.706347
1004244,(M) KL902 PETRONAS JALAN GOMBAK,3.212524869,101.7082062
1000396,KL903 BATU 5 GOMBAK,3.213529,101.711619
1003636,SL101 SK 1 & 2 GOMBAK,3.216992641,101.7128823
1001899,SL102 MASJID AS SYAKIRIN,3.218642897,101.7128221
1008379,SL510 AYUMAN SUITES (OPP),3.234313,101.713826
1001638,SL106 SK SG PUSU (OPP),3.236011,101.714303
1003638,SL107 SK GOMBAK UTARA (OPP),3.238763,101.714013
1007512,SL498 KG SG PUSU (UTARA),3.241288,101.713754
1007513,SL499 KG SG CHINCIN (SELATAN),3.242534,101.713711
1001255,SL108 KG SG CHINCHIN,3.245066,101.715124
1003801,SL113 MASJID SG CHINCHIN,3.245093496,101.7163176
1001457,SL114 KG SG CHINCIN (TIMUR),3.243951,101.720037
1003337,SL115 BATU 8 GOMBAK,3.245028,101.721603
1003546,SL116 LEMBAH PINGGIRAN SG CHINCIN,3.247301,101.722615
1002416,SL497 BATU 8 GOMBAK UTARA,3.249574,101.723244
1008653,SL143 MASJID ZAKARIA GOMBAK,3.251284,101.723978
1003667,SL117 TAMAN RAWIYAH SULAIMAN JAYA,3.253724,101.725209
1007518,SL138 TAMAN PERMAI JAYA (S),3.257326,101.725983
1001462,SL118 KG SG SALAK BT 10,3.260605,101.726634
1008649,SL135 KG SUNGAI SALAK,3.263536,101.726517
1003119,SL119 DESA MAKMUR,3.269307,101.727678
1007514,SL130 HENTIAN BATU 11,3.278433,101.729494
1007515,SL495 KG BATU 11,3.282543,101.729355
1003130,SL121 SKEM BUSINESS CENTRE (OPP),3.288451293,101.7306114
1000925,SL122 HOSPITAL ORANG ASLI,3.292573187,101.7312588
1001616,PJ721 ONE UTAMA NEW WING,3.150242489,101.614903
1007468,PJ845 ARMANEE TERRACE,3.170896,101.604868
1002404,PJ645 PARADESA TROPIKA (OPP),3.180779334,101.6076759
1000149,PJ647 SD APARTMENT 2,3.187658,101.603106
1000726,PJ28 APARTMENT SRI MERANTI,3.191452802,101.6031581
1004157,PJ649 8TRIUM DAMANSARA,3.1973338,101.6108109
1002666,PJ593 PUSAT KERETA BERJAYA,3.200002345,101.6252662
1001405,KL1758 KEPONG SENTRAL,3.207950264,101.6289771
1001982,KL449 CALTEX (OPP),3.213111,101.632449
1008340,KL450 BALAI POLIS KEPONG,3.213761,101.634434
1002027,KL451 MRT METRO PRIMA PINTU A,3.214387,101.639283
1008341,(M) TAMAN USAHAWAN KEPONG,3.217437,101.642622
1002028,KL560 AEON MALL METRO PRIMA,3.214125419,101.6396647
1008339,KL561 MASJID AMANIAH KEPONG,3.213519,101.634548
1000436,KL562 CALTEX,3.213001,101.633043
1001406,KL990 KEPONG SENTRAL (OPP),3.207983,101.629344
1003437,PJ594 SPG BKT MALURI,3.202716,101.627347
1008338,PJ642 8TRIUM DAMANSARA (OPP),3.197945,101.610893
1000727,PJ27 SMK BANDAR SRI DAMANSARA 2,3.191579,101.603321
1000150,(M) PJ648 SD APARMENT,3.187951,101.603266
1002403,PJ646 PARADESA TROPIKA,3.181038,101.607109
1000877,PJ379 MANHATTAN BUSINESS HOTEL,3.164618,101.612251
1008215,PERUMAHAN BUKIT UTAMA,3.150542,101.605776
1001787,KL1117 LRT BANGSAR,3.127479715,101.678803
1003608,KL1760 SUASANA SENTRAL LOFT,3.130321224,101.683642
1002086,KL1095 BANGSAR UTAMA,3.12920316,101.6806598
1001788,(M) KL1096 LRT BANGSAR (OPP),3.127368853,101.6791495
1002030,KL2148 MID VALLEY (SELATAN),3.116342691,101.6761083
1002921,KL1914 LUCKY GARDEN,3.127174,101.673442
1002215,KL1761 BANGSAR VILLAGE (SELATAN),3.128631,101.670213
